Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item",Status
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,"Gibson USA 2018 Les Paul Standard HP Guitar - Blood Orange Fade","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>2018 flagship model is a must for those seeking a versatile performer</li><li>Classic tonewood combination with ultra-modern weight relief </li><li>Gorgeous AAA+ grade figured maple top with exquisite white binding</li><li>Sturdy mahogany neck with fast access heel and slimtaper for speed</li><li>G-Force tuning system for precise tuning with seamless adjustment </li><li>Rosewood fingerboard with beautiful pearl trapezoid position inlays</li><li>PAF-inspired humbuckers combine classic tones with modern style</li><li>Push-pull chrome knobs with DIP switch for ultimate tonal versatility</li><li>Includes Gibson hardshell case and accessory kit</li></ul><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar leads the way in terms of premium features and exquisite playability, thanks to Gibson's excellent workmanship and dedication to their craft. Each model is supplied with a hardshell case, as well as Gibson's accessory kit to keep your model in pristine condition.</p><h3> """"High Performance"""" build </h3><p>The Les Paul Standard HP is built for those who want a model that can hold its own night after night on tour or in the studio. The body is shaped to the instantly recognisable single-cutaway body profile, which has been treated to the Ultra-Modern weight relief rout with belly scarf. The partnership results in a lightweight and comfortable feel that makes this model a joy to perform with.</p><p>The classic Les Paul tonewood partnership has been upgraded to a AAA+ figured maple top with a finish that is a feast for the eyes. The maple is paired with mahogany, which establishes a rich and resounding midrange energy to give this guitar a powerful timbre. In addition to the gorgeous body finish, white binding encircles the top to enhance the visual aesthetic.</p><h3> Lightning fast neck design </h3><p>Fitted to the body is a solid mahogany neck, which has been shaped to the asymmetrical slimtaper profile for comfort. Not only that, but thanks to the fast action heel, the Les Paul Standard HP sits snugly against your body for even greater playing comfort. The combination of cutaway and heel ensures easier access to the highest frets. Paired with the neck is a rosewood fingerboard, which offers 22 cryogenically treated frets for your fingers to explore. Along the fingerboard, pearl trapezoid position inlays provide a stylish navigational aid.</p><h3>Improved G-FORCE tuning system</h3><p>Gibson's G-FORCE auto-tuning system has also been given an upgrade, so that fast, accurate string tuning is now even easier than ever before. Whether you're playing in standard, using an alternate tuning, or making up your own that you can save and recall at a later time, you'll be amazed at how smoothly the G-FORCE system operates.</p><h3> Gig-ready hardware </h3><p>The titanium zero-fret adjustable nut offers peerless tone control alongside faithful sustain and resilience during performances. The headstock is angled to Gibson's 17-degree standard to uphold string tension precisely. Fitted to the body is an aluminium tune-o-matic bridge with titanium saddles, which works alongside the aluminium stop bar tailpiece to anchor each string securely.</p><h3>Enhanced pickup design</h3><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar is equipped with a pair of PAF-inspired humbuckers, with a Rhythm Pro in the neck and a Lead Pro+ in the bridge. For coveted vintage style tones, you need look no further than this pair of beauties. Control over the pickups comes in the form of individual volume and tone controls for each, but Gibson have extended the tonal versatility of each one thanks to some enhanced electronics.</p><p>There are four push/pull pots at your disposal, as well as a DIP switch that offers over 150 reversible instant rewiring options to be explored. The result is one of the most versatile models that you can get your hands on, perfect for studio recording and/or live performances where your creativity can run riot!</p><h3>Included Accessories</h3><p>The Gibson USA 2018 Les Paul Standard HP Electric Guitar is supplied with its very own Gibson hardshell aluminium case to keep it protected at home or on the move. As well as a case, Gibson's accessory kit enables you to keep your new pride and joy in pristine condition wherever your music takes you.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,586-586-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/5b64ba8b4458c976210c0583b661e244.jpeg,1,,FALSE,"Gibson USA 2018 Les Paul Standard HP Guitar - Blood Orange Fade","Gibson USA 2018 Les Paul Standard HP Guitar - Blood Orange Fade",,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/009ccad17cdf4305c7c6481e2add02dd.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/ab90de8322a7ac5f6f7dec05ed169d6e.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8dfa1516ba6ef1959de14df7b49ad517.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3d8760d056c9889c6f0d2a4b8ded2554.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-standard-hp-guitar-blood-orange-fade-586,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8e764486b59617467e25649d9c4f6663.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-flying-v-traditional-electric-guitar-443,"Gibson 2017 Flying V Traditional Electric Guitar","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>The renowned rock icon from 1958 is back for 2017</li><li>Revolutionary-shaped body built from mahogany</li><li>Mahogany neck with fast Flying V slim-taper profile</li><li>Thicker grenadillo 22-fret fingerboard with complete fret access</li><li>Fitted with a pair of howling Dirty Fingers humbucker pickups</li><li>Features the reliable Tune-o-matic bridge and Stop Bar tailpiece</li><li>Includes Flying V hard shell brown case and Gibson Owner's Manual</li></ul><p>The Gibson Flying V has long been associated with rock music, played by such music icons as Jimi Hendrix and Dave Davies of The Kinks. With its distinct shape and style, Gibson have revamped the Flying V with a version for 2017, taking primary features from the original 1958 model as its foundation. Kitted out with Dirty Fingers pickups to deliver a classic, heavy rock tone, the 2017 Flying V sounds as good as ever.</p><h3>V-SHAPE BODY</h3><p>The 2017 version of the legendary Flying V has a body constructed entirely from mahogany, hand-chosen by the expert luthiers at Gibson USA to improve the guitar's ability to resonate freely. The body has a lightweight feel designed to appeal to the masses.</p><h3>NECK</h3><p>Firmly fitted to the Flying V body is a smooth mahogany neck, the tonewood of choice for Gibson. The neck is fitted using the traditional Mortis and Tenon joint using the extra tough Franklin Titebond 50 adhesive. The neck of a Flying V is known for its ultra fast Slim Taper profile, and the 2017 model retains this advantageous feature. Due to the radical shape of the Flying V it allows for full access to the upper frets of the neck.</p><p>Aboard the neck is a thicker, 12 inch radius grenadillo fingerboard with 22 frets on offer. Gibson have selected a thicker tonewood for the fingerboard due to its rich sonic contribution to the modern Flying V. The light shade of the fingerboard is complemented by white dot inlays to guide you. The neck also features a Tektoid nut which lubricates itself, consequently improving sustain and ensuring accuracy when returning to pitch.</p><h3>DIRTY FINGERS</h3><p>Gibson have chosen an incredibly powerful, robust pair of ceramic humbucker pickups to give the Flying V some real clout. Dirty Fingers humbucker pickups are fitted in the neck and bridge positions. Gibson may well have their most powerful set of pickups fitted to this Flying V, ideal for hard, heavy rock but versatile enough in many other musical genres.</p><p>Gibson have included two Volume controls plus a Master Tone knob joined by a 3-way toggle pickup switch.</p><h3>HARDWARE AND FINISH</h3><p>For reliable, precise tuning, Gibson have employed Grover kidney-button tuners on the headstock. The tuners are constructed from a lightweight Zamak material and have a 14:01 gear ratio.</p><p>A traditional chrome-plated aluminium Tune-o-Matic bridge and an aluminium Stop Bar tailpiece is fitted to the body ensuring enhanced sustain and resonance.</p><p>Stand-out visual appointments include the protective 3-ply white pickguard, the silver Gibson logo on the arrowhead and black top hat control knobs with silver inserts. To keep the guitar in the best possible condition, Gibson include a Flying V hard shell brown case, a set of handy tools plus a Gibson USA Owner's Manual.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,443-443-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/2832a5d72607106c4cd53d83ff7af412.jpeg,1,,FALSE,"Gibson 2017 Flying V Traditional Electric Guitar","Gibson 2017 Flying V Traditional Electric Guitar",,,,,,,,,,,,,,,Kg,,,active
gibson-2017-flying-v-traditional-electric-guitar-443,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/b208c8fa3b847ab688011c53fafc3dd7.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-es-335-electric-guitar-faded-lightburst-413,"Gibson 2016 ES-335 Electric Guitar - Faded Lightburst","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>3-ply maple, poplar, maple top, back and rims with cream binding</li><li>Single-piece mahogany neck with comfortable rounded</li></ul></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,413-413-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/cd08ccd05ef262a1a3071a0660a31549.jpeg,1,,FALSE,"Gibson 2016 ES-335 Electric Guitar - Faded Lightburst","Gibson 2016 ES-335 Electric Guitar - Faded Lightburst",,,,,,,,,,,,,,,Kg,,,active
gibson-2016-es-335-electric-guitar-faded-lightburst-413,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/d2f111ca292930189f06a5ecc71ce888.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-es-335-electric-guitar-faded-lightburst-413,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/fc405e28c4124cfc29f4deff727ff51e.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-es-335-electric-guitar-faded-lightburst-413,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/e8572e8ba95d9f03e045e109844c626c.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2016-es-335-electric-guitar-faded-lightburst-413,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7a67a3e0fde66578ed8437e659851b26.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
g5422tg-12-12-string-electromatic-hollowbody-guitar-641,"G5422TG-12 12-String Electromatic Hollowbody Guitar","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> Beautiful thinline 12-string hollowbody model with gold hardware </li><li> Bound double-cutaway profile with oversized bound f-holes </li><li> Blacktop Filter'Tron humbucking pickups </li><li> Upgraded controls, including master volume treble-bleed circuit </li><li> Maple neck with comfortable """"U""""-shape profile </li><li> 22 medium jumbo fret rosewood fingerboard with neo-classic thumbnail inlays </li><li> Secured rosewood-based adjusto-matic bridge with Gretsch G-Cutout tailpiece </li></ul><p>The Gretsch G5422TG-12 12-String Electromatic Hollowbody Guitar with Gold hardware delivers the sumptuous style and sophistication of the G5422 in a 12-string model. Delivering the lush tonal complexity of a hollowbody with the classic chime and jangle that comes with the increased string count, Gretsch has created a breath-taking model that is equally at home in the studio and on the stage. Packed with a pair of Blacktop Filter'Tron pickups, you can play the mesmerising timbre of the G5422TG-12 via an amplifier without making any compromise with regard to timbre.</p><h3> Bound thinline double-cutaway body </h3><p>The body has been shaped to that of a thinline hollowbody profile, which marries comfortability and tonal versatility beautifully. The 5-ply maple tonewood works harmoniously with the body profile to generate a confident midrange energy that has a softly rounded low end and sparkling brilliance across the upper frequencies.</p><p></p>As well as ensuring the timbre of the G5422TG-12 is second to none, the team at Gretsch have gone to great lengths to resurrect the vintage aesthetic of their historic models, whilst appointing modern touches to maintain a solid and stable playing feel. The body top incorporates stylish over-sized bound f-holes, which allow the timbre to ease through for a smooth yet subtle acoustic projection. The top is bound to offer protection to the edges and complement the finish. Protection is offered to the paintwork in the form of a slender yet resilient gloss finish. A gold plexi pickguard, complete with black Gretsch logo, resides just beneath the pickups to prevent unwanted nicks and scrapes from affecting the lower bout.<p></p><h3> Gloss-finished maple neck </h3><p>Joined to the body is a fast-playing, gloss-finished maple neck, which is shaped to a """"U""""-shape profile to create a comfortable feel in the hand. Paired with the neck is a 22-fret rosewood fingerboard, which has been bound to guarantee seamless transitions between frets that are adorned with pearloid hump-block position inlays. The 12-inch fingerboard radius makes executing string bends are breeze, whilst the double-cutaway body profile means that each and every fret is within easy reach.</p><h3> Gig-ready hardware </h3><p>At the top of the neck you'll find a Graph Tech nubone nut, which works in partnership with the vintage-style open-back tuning machines to stabilise string tension and tuning integrity. Connected to the body is a smaller late-'50s G6120 bound headstock, which proudly shows off a white Gretsch logo. Fitted to the G5422TG-12 is an adjusto-matic bridge with a secured rosewood-base, which is paired with a Gretshc G-Cutout tailpiece. The hardware creates a seamless connection between the strings and body to optimise intonation and sustain.</p><h3> Blacktop Filter'Tron pickups </h3><p>Fitted to the body are two BlackTop Filter'Tron humbuckers in the neck and bridge positions. Designed to enhance the """"fat"""" timbre produced by the body, this pair produce an enviable tonal arsenal for you to play with. The neck position enhances the plucky articulation of the neck and fingerboard, whilst the bridge pickup draws more from the body, generating a thunderous charge when you want it.</p><p>Control over the pickups comes in the form of a three-way pickup selector toggle switch, which allows you to select either pickup independently or select both outputs simultaneously for a fuller tone. Each pickup has an independent volume knob, and both are connected to master volume and tone pots.</p><p>The Gretsch G5422TG-12 Electromatic hollowbody guitar is the perfect model for those who want the sparkling majesty of a 12-string in a model that is very comfortable to perform with, and offers a highly versatile tonal palette to paint with. Whether you're picking up your first model, or are a seasoned pro who is seeking a reliable touring partner, it doesn't get much better than this.</p></div></div></div>",mysite,guitar,"Gretsch Guitars",TRUE,,,,,,,641-641-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/c1caf8bb19dfab38a09ffc2ae89565c4.jpeg,1,,FALSE,"G5422TG-12 12-String Electromatic Hollowbody Guitar","G5422TG-12 12-String Electromatic Hollowbody Guitar",,,,,,,,,,,,,,,Kg,,,active
g5422tg-12-12-string-electromatic-hollowbody-guitar-641,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/8e1505ab32ac50885fc9857a0c2db175.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-les-paul-faded-t-electric-guitar-worn-brown-537,"Gibson Les Paul Faded T Electric Guitar - Worn Brown","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Stripped-back finish for a played in yet polished look</li><li>Mahogany body with sweet maple top delivers classic Les Paul timbre</li><li>Sturdy maple neck shaped to the comfortable slimtaper profile</li><li>22 fret rosewood fingerboard with dot position inlays</li><li>490R and 490T pickups deliver sumptuous tones</li><li>Independent volume and tone pots ensure versatile pickup control</li><li>Aluminium bridge and tailpiece uphold intonation and sustain dutifully</li><li>Includes Gibson padded gig bag, strap and polishing cloth</li></ul><p>The Gibson Les Paul Faded T Electric Guitar bears all the hallmarks of its legendary namesake: sophisticated single-cutaway body profile, sturdy neck, reliable hardware, and dual humbucker pickup layout. However, this stripped back affair is just as much guts as it is glory, and perfect for those who want an affordable model to hit the stage with, whilst still retaining that classic Gibson look and feel.</p><h3>Classic design without frills</h3><p>At the heart of this model is the same classic tonewood setup that has been the driving force of the Les Paul's tone for decades - a solid mahogany body with a crisp maple top to supply an exquisite balance of power and precision. To increase playing comfort, the body has been treated to modern weight relief, which takes the back-breaking labour out of every performance, without compromising on that sumptuous Les Paul tone. As previously stated, the faded look may offer a less polished finish than that of pricier models, but it is in no way less eye catching. With a healthy lacquer to finish the job, you can rest assured that it will outshine all its rivals for years to come.</p><h3> Sturdy and responsive neck </h3><p>Fitted to the body is a solid maple neck, which has been treated to a slim taper profile to lend its support in creating the most comfortable playing experience. Married to the body is a sublime rosewood fingerboard, which is home to 22 frets that are adorned with dot position inlays to aid in your navigation. The single-cutaway body profile allows you to reach the upper frets with ease.</p><p>At the top of the neck you'll find the headstock, which is equipped with vintage-style keystone tuners to uphold tuning integrity with precision. The partnership of tuners and Tektoid nut stabilises string tension to maintain the playing feel across each string throughout even the most energetic of performances. Fitted to the body is an aluminium Tune-o-Matic bridge with steel thumbwheels, as well as an aluminium stop bar tailpiece with steel posts. The bridge and tailpiece work together harmoniously to optimise intonation and sustain by creating a seamless connection between strings and body.</p><h3>Upgraded electronics</h3><p>The Gibson Les Paul Faded T Electric Guitar is fitted with an impressive pickup pairing that includes a 490R in the neck position, and a 490T in the bridge position. Control over the pickups comes via independent volume and tone pots for each pickup, as well as a three-way selector switch. The range of tonal colours you have to paint with is astonishing, with murky muddy, fat saturated lows to impeccably polished highs that sing. Whatever style of music you are tackling, the Les Paul Faded T is more than capable of exceeding your expectations.</p><h3>Included Accessories</h3><p>To complete the package, the Gibson Les Paul Faded T Electric Guitar is supplied with a padded gig bag to protect your new pride and joy, as well as get you out on the road asap. Each model also comes with a strap and polishing cloth, to help keep your new guitar in pristine condition.</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,537-537-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/617d6cd4cee79d21ab21a7190118759f.jpeg,1,,FALSE,"Gibson Les Paul Faded T Electric Guitar - Worn Brown","Gibson Les Paul Faded T Electric Guitar - Worn Brown",,,,,,,,,,,,,,,Kg,,,active
