Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gibson-standard-historic-1958-les-paul-electric-guitar-553,Gibson Standard Historic 1958 Les Paul Electric Guitar,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Gibson recreate the Standard Historic 1958 Les Paul in a gloss finish</li><li>Figured maple top with mahogany body</li><li>Single-piece mahogany neck with classic '58 profile and rosewood fingerboard</li><li>Fitted with best-ever PAF Custom Bucker pickups</li><li>ABR bridge with thumbwheels accompanied by lightweight stop bar tailpiece</li><li>Includes a Reissue Les Paul case in Brown / Pink and Gibson Custom Shop COA</li></ul><p>The Gibson Les Paul Standard of 1958 still remains one of the most widely sought after models in the world of guitars. Now the guys at Gibson Custom have brought it back with historically accurate appointments to give you a reincarnation that is as close to the original as possible. This was one of the first Gibson sunburst models which has since become legendary and this new version brings it right up to date.</p><h3>MAPLE AND MAHOGANY</h3><p>In 1958 when Gibson first designed the original Les Paul Standard guitars, they would all feature a two-piece maple body top, and the Standard Historic 1958 Les Paul Standard indeed has a two-piece figured maple top. Figured maple is instantly eye-catching due to its flame-like texture while it also contributes to producing that vintage, '58 sound of the original.</p><p>The top is accompanied by mahogany in the back and sides which makes for the perfect partnership with the figured maple top to produce a strong, resonant output as authentic as those models which were first released in the late 50s. This version is given the 1950s style Les Paul body contour with no weight relief for a historically correct feel.</p><h3>VINTAGE CORRECT NECK</h3><p>The Standard Historic 1958 Les Paul Standard is fitted with a single-piece mahogany neck with a comfortable 1950's style Les Paul profile. It is firmly joined to the body using hot hide-glue which was a constitutional element of the original guitars. The neck also has a historic long-tenon neck joint which enables the guitar to precisely convey its classic tone.</p><p>Aboard the neck is a solid, one-piece Indian rosewood fingerboard which assists the mahogany in providing an all-round Les Paul sound. With 22 frets at your service, you can work your way up and down the neck in confidence thanks to the cellulose Trapezoid inlays.</p><h3>CUSTOM BUCKER PICKUPS</h3><p>Gibson have employed Custom Bucker pickups in the electronics of the Standard Historic 1958 Les Paul Standard, and consider them to be their best replica of PAF pickups yet. The Custom Buckers achieve an output that is as close to the original sound of a '58 guitar as you can imagine. Each pickup is powered by Alnico III magnets which deliver you a mix of epic ringing or deep rumble depending on the sound output that you require.</p><p>To help you control the rhythm and lead pickups, the guitar is fitted with two Volume and two Tone pots with matched 500k potentiometers and encased with gold top hats.</p><h3>HARDWARE AND FINISH</h3><p>The Standard Historic 1958 Les Paul Standard has an ABR bridge with thumbwheels partnered with a lightweight aluminium stop bar tailpiece which enhances the overall intonation and sustain. At the top end of the guitar at the headstock we have reissue Kluson deluxe green keys made with nickel plated steel to uphold tuning integrity with accuracy.</p><p>Protecting the beautiful, hand-sprayed nitrocellulose finish on the body is a 1950's style cream pickguard which also really complements the guitar. The guitar also comes equipped with a reissue Les Paul case with a brown outer and pink fur lining to further protect this wonderful guitar.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,553-553-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/8adad7672c548fcebf6c36a8edf952a8.jpeg,1,,FALSE,Gibson Standard Historic 1958 Les Paul Electric Guitar,Gibson Standard Historic 1958 Les Paul Electric Guitar,,,,,,,,,,,,,,,Kg,,,active
gibson-standard-historic-1958-les-paul-electric-guitar-553,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/1d5c448b6fae96cf01b6a1bba0a1c8d5.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-standard-historic-1958-les-paul-electric-guitar-553,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/5769b17f37c899165fcfbc3eb66fac93.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-standard-historic-1958-les-paul-electric-guitar-553,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/836f8dfdbd4fe5839a01bffa6f69e73a.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,Gibson USA 2018 Les Paul Classic Electric Guitar - Ebony,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> 2018 rendition of the highly acclaimed Les Paul classic </li><li> Beautiful grade A plain maple top with high sheen finish </li><li> Mahogany body with 9-hole body rout creates a lighter feel </li><li> Classic single-cutaway profile for greater upper fret access </li><li> Single-piece mahogany neck with slimtaper profile for increased comfort</li><li> Bound rosewood fingerboard with trapezoid inlays and 12-inch radius </li><li> Classic P90 single coil pickups deliver incredible vintage tone</li><li> Includes Gibson hardshell case and accessory kit </li></ul><p>Taking you back to the '60s/'70s' Les Paul golden era the 2018 rendition of the Les Paul Classic Electric Guitar gives you vintage sound with modern durability. Through a combination of vintage-style and updated technology, Gibson has captured the vibrant energy and character of a classic Les Paul, whilst exceeding the tonal demands of guitarists all over the world.</p><h3>Unmistakable design</h3><p>As you'd expect, the body is crafted using classic combination of two-piece mahogany that has been combined with a grade A plain maple top. The maple doesn't just look pretty either; it lends itself to a sweetly delivered high-end that allows this beauty to truly sparkle. The body protected by a smooth hi-gloss 90 sheen lacquer, which preserves that natural grain and paintwork to allow your Les Paul to age gracefully. The 2018 Les Paul Classic also bypasses any weight relief system so you get the full rock-solid power and tone of the original.</p><h3>Single-piece mahogany neck</h3><p>To create a confident playing feel, Gibson have fitted a single-piece mahogany neck using a solid mortise and tenon joint reinforced using Franklin Titebond 50 adhesive. You can rest assured that no matter how hard you play, the neck is built with durability at its heart. Thanks to its slimtaper profile, the neck is delightfully slender and accommodating most player's hands with ease.</p><p>Married to the neck is a rosewood fingerboard, which plays home to 22 frets that are adorned with trapezoid inlays to guide your way in style. Cream binding along the fingerboard ensures seamless transitions between frets, whilst the standard 12-inch radius makes it a breeze to perform smooth string bends.</p><h3>P90 vintage tone</h3><p>To create a tonal match for the sophisticated '60s/'70s aesthetic, the Gibson 2018 Les Paul Classic Electric Guitar is equipped with a pair of P90 single coil pickups to give it the depth and warmth it deserves. The crispness of the maple rings truly, offering a snappy juxtaposition to the warm, dense mahogany.</p><p>Control over the pickups comes via the pickup independent volume and tone controls, which allow you to sculpt and shape your tone with precision. Orange Drop capacitors ensure that the slightest of adjustments is executed as smoothly as possible, putting absolute tone control in your hands.</p><h3>Gig-ready hardware </h3><p>The headstock is home to Grover's kidney style locking tuners with an impressive tuning ratio, so you can rest assured that no slipping will occur during any emphatic string bending. The strings meet the body via the ABR bridge and aluminium stop bar tailpiece. From the tuning machines down to the tailpiece, everything is designed and fitted to optimise intonation and sustain.</p><h3>Included Accessories</h3><p>Each Gibson USA 2018 Les Paul Classic Electric Guitar model is supplied with a classic Gibson hardshell case in brown to protect your pride and joy and an accessory kit so that you can protect and enjoy this exquisite guitar as soon as you get it home.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,565-565-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/591ea11b63233ab8b512479ab1e94008.jpeg,1,,FALSE,Gibson USA 2018 Les Paul Classic Electric Guitar - Ebony,Gibson USA 2018 Les Paul Classic Electric Guitar - Ebony,,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/86b6f3b4f35d2baa881b89573bb0f8b3.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/53279e60964f1da72a9e6d81dce9dff3.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/072bf12f5072dc5fccaa22d99b9f7e10.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/57f60acf953f1d6206e6bca79df31686.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-ebony-565,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/0c07ed678a95b4ec85e297a13a632aea.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-memphis-2018-es-335-traditional-guitar-antique-faded-cherry-549,Gibson Memphis 2018 ES-335 Traditional Guitar - Antique Faded Cherry,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Exemplary semi-hollowbody model the pushes the ES-335 further</li><li>3-ply maple/poplar/maple construction generates huge acoustic energy</li><li>Well placed centre block tempers unwanted noise and feedback</li><li>Sturdy mahogany neck with rounded """"C"""" profile to maximise comfort</li><li>22-fret rosewood fingerboard with rolled binding for the smoothest feel</li><li>Memphis Historic Spec pickups deliver coveted Gibson tones</li><li>ABR-1 bridge with titanium saddles for improved clarity and sustain</li><li>Grover """"Milk Bottle"""" Rotomatics uphold tuning integrity</li><li>Includes hardshell case and Gibson accessory kit</li></ul><p>The Gibson Memphis 2018 ES-335 Traditional Electric Guitar takes the finest features of the classic model, and adds modern appointments to improve its already highly impressive playability. Whether you're a purist who has coveted one of these beauties from afar, a working musician who needs a reliable workhorse, or simply someone who appreciates a beautiful instrument, this is a model that deserves to be played and adored.</p><h3>Classic ES-335 design</h3><p>The Gibson Memphis 2018 ES-335 Traditional Electric Guitar adheres to the classic semi-hollowbody design, with a 3-ply maple/poplar/maple body with a centre block and spruce bracing. The open design of the guitar enables the body to generate an impressive energy, which the centre block tempers to prevent unwanted noise or feedback from overpowering the output when amplified. The spruce bracing reinforces the top, allowing it to resonate freely whilst preventing unwanted buckling or warping over time. The result is a powerful tonal delivery with a balanced response that lends itself beautifully to any musical genre, with a lightweight feel that spares your back and shoulders during lengthy gigs.</p><h3>Strong and supportive neck</h3><p>Fitted to the body is a quartersawn mahogany neck, which establishes a sturdy feel in the hand for total reassurance as you play. The neck is shaped to the rounded """"C"""" profile for a substantial yet manageable feel in the hand. The rolled binding enables seamless transitions along the neck for a speedy playing experience. The neck is paired with a luxurious rosewood fingerboard, which is adorned with pearloid small block position inlays to guide your way in style.</p><h3>Memphis Historic Spec pickups</h3><p>The 2018 ES-335 Traditional is equipped with a pair of Memphis Historic Spec humbuckers, which are designed with meticulous attention to detail in order to translate the ES-335's balanced timbre with the utmost fidelity. From rich and resounding mid to low-end energy through a punchy midrange to a searing high-end output, these pickups deliver a highly versatile tonal palette. The hand-wired electronics are hand-wire, with orange drop capacitors on hand to guarantee smooth attenuation with absolute accuracy.</p><h3>Gig-ready hardware</h3><p>The body is equipped with an ABR-1 bridge with titanium saddles to increase clarity, definition and sustain. The die-cast zinc tailpiece with locking studs reinforces the bridge's consistency, whilst the Grover """"Milk Bottle"""" Rotomatic tuners uphold tuning integrity dutifully throughout the most energetic of performances.</p><p>Each Gibson Memphis 2018 ES-335 Traditional Electric Guitar is supplied with a hardcase to protect your model at home and on the go, as well as an accessory kit to help keep it in pristine condition.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,549-549-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/faac0cf04d98dbd223add7368cf23922.jpeg,1,,FALSE,Gibson Memphis 2018 ES-335 Traditional Guitar - Antique Faded Cherry,Gibson Memphis 2018 ES-335 Traditional Guitar - Antique Faded Cherry,,,,,,,,,,,,,,,Kg,,,active
gibson-memphis-2018-es-335-traditional-guitar-antique-faded-cherry-549,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/f571e727a36ff5aa61f7f29bb445784d.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-memphis-2018-es-335-traditional-guitar-antique-faded-cherry-549,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/9fd99b548fa2a3e132ec2e712222404e.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
